chapter_file,chapter_number,chapter_id,global_sentence_id,cross_chapter,source_file_path,sentence_id,sentence_id_numeric,sentence_id_prefixed,sentence_num,first_words,pronoun_text,pronoun_token_idx,pronoun_grammatical_role,pronoun_thematic_role,pronoun_givenness,pronoun_coref_ids,pronoun_coref_base_num,pronoun_coref_occurrence_num,pronoun_coreference_link,pronoun_coref_link_base_num,pronoun_coref_link_occurrence_num,pronoun_coreference_type,pronoun_inanimate_coreference_link,pronoun_inanimate_coref_link_base_num,pronoun_inanimate_coref_link_occurrence_num,pronoun_inanimate_coreference_type,pronoun_most_recent_antecedent_text,pronoun_most_recent_antecedent_distance,pronoun_first_antecedent_text,pronoun_first_antecedent_distance,pronoun_antecedent_choice,num_clause_mates,clause_mate_text,clause_mate_coref_id,clause_mate_coref_base_num,clause_mate_coref_occurrence_num,clause_mate_start_idx,clause_mate_end_idx,clause_mate_grammatical_role,clause_mate_thematic_role,clause_mate_coreference_type,clause_mate_animacy,clause_mate_givenness,clause_mate_grammatical_role_clean,clause_mate_thematic_role_clean,clause_mate_coreference_type_clean,pronoun_coreference_type_clean,pronoun_grammatical_role_clean,pronoun_thematic_role_clean
2.tsv,2,Chapter_2,global_315,False,data\input\gotofiles\2.tsv,188,188,sent_188,188,Das_ist_aber,Das,1,Subj,Proto-Ag,bekannt,['96-2'],96.0,,*->96-2,96.0,2.0,D-Pron[96],,,,,die Amerikanerin,9,die Amerikanerin,9,1,3,eine andere Amerikanerin,123-1,123,1,5,7,Subj[204],Proto-Ag[204],indefNP[123],anim,neu,Subj,Proto-Ag,indefNP,D-Pron,Subj,Proto-Ag
2.tsv,2,Chapter_2,global_315,False,data\input\gotofiles\2.tsv,188,188,sent_188,188,Das_ist_aber,Das,1,Subj,Proto-Ag,bekannt,['96-2'],96.0,,*->96-2,96.0,2.0,D-Pron[96],,,,,die Amerikanerin,9,die Amerikanerin,9,1,3,der,96-3,96,3,11,11,Oblique,Proto-Pat,RelPron[96],anim,bekannt,Oblique,Proto-Pat,RelPron,D-Pron,Subj,Proto-Ag
2.tsv,2,Chapter_2,global_315,False,data\input\gotofiles\2.tsv,188,188,sent_188,188,Das_ist_aber,Das,1,Subj,Proto-Ag,bekannt,['96-2'],96.0,,*->96-2,96.0,2.0,D-Pron[96],,,,,die Amerikanerin,9,die Amerikanerin,9,1,3,die beiden,91-3,91,3,12,13,Subj[205],Proto-Ag[205],defNP[91],anim,bekannt,Subj,Proto-Ag,defNP,D-Pron,Subj,Proto-Ag
2.tsv,2,Chapter_2,global_319,False,data\input\gotofiles\2.tsv,192,192,sent_192,192,Die_hat_natürlich,Die,1,Subj,Proto-Ag,bekannt,['96-5'],96.0,,*->96-5,96.0,5.0,D-Pron[96],,,,,eine Angestellte von der amerikanischen Versicherung,11,die Amerikanerin,76,4,3,dem Brenner,127-157,127,157,8,9,Oblique[209],Proto-Pat[209],EN[127],anim,bekannt,Oblique,Proto-Pat,EN,D-Pron,Subj,Proto-Ag
2.tsv,2,Chapter_2,global_319,False,data\input\gotofiles\2.tsv,192,192,sent_192,192,Die_hat_natürlich,Die,1,Subj,Proto-Ag,bekannt,['96-5'],96.0,,*->96-5,96.0,5.0,D-Pron[96],,,,,eine Angestellte von der amerikanischen Versicherung,11,die Amerikanerin,76,4,3,der,127-158,127,158,15,15,Subj,Proto-Ag,D-Pron[127],anim,bekannt,Subj,Proto-Ag,D-Pron,D-Pron,Subj,Proto-Ag
2.tsv,2,Chapter_2,global_319,False,data\input\gotofiles\2.tsv,192,192,sent_192,192,Die_hat_natürlich,Die,1,Subj,Proto-Ag,bekannt,['96-5'],96.0,,*->96-5,96.0,5.0,D-Pron[96],,,,,eine Angestellte von der amerikanischen Versicherung,11,die Amerikanerin,76,4,3,der Versicherung,146-1,146,1,20,21,indirObj[210],Recipient[210],defNP[146],inanim,neu,indirObj,Recipient,defNP,D-Pron,Subj,Proto-Ag
2.tsv,2,Chapter_2,global_319,False,data\input\gotofiles\2.tsv,192,192,sent_192,192,Die_hat_natürlich,der,15,Subj,Proto-Ag,bekannt,['127-158'],127.0,,*->127-158,127.0,158.0,D-Pron[127],,,,,dem Brenner,7,ein Detektiv,3176,157,3,Die,96-5,96,5,1,1,Subj,Proto-Ag,D-Pron[96],anim,bekannt,Subj,Proto-Ag,D-Pron,D-Pron,Subj,Proto-Ag
2.tsv,2,Chapter_2,global_319,False,data\input\gotofiles\2.tsv,192,192,sent_192,192,Die_hat_natürlich,der,15,Subj,Proto-Ag,bekannt,['127-158'],127.0,,*->127-158,127.0,158.0,D-Pron[127],,,,,dem Brenner,7,ein Detektiv,3176,157,3,dem Brenner,127-157,127,157,8,9,Oblique[209],Proto-Pat[209],EN[127],anim,bekannt,Oblique,Proto-Pat,EN,D-Pron,Subj,Proto-Ag
2.tsv,2,Chapter_2,global_319,False,data\input\gotofiles\2.tsv,192,192,sent_192,192,Die_hat_natürlich,der,15,Subj,Proto-Ag,bekannt,['127-158'],127.0,,*->127-158,127.0,158.0,D-Pron[127],,,,,dem Brenner,7,ein Detektiv,3176,157,3,der Versicherung,146-1,146,1,20,21,indirObj[210],Recipient[210],defNP[146],inanim,neu,indirObj,Recipient,defNP,D-Pron,Subj,Proto-Ag
2.tsv,2,Chapter_2,global_320,False,data\input\gotofiles\2.tsv,193,193,sent_193,193,Das_ist_so,Das,1,Subj,Proto-Ag,bekannt,['96-6'],96.0,,*->96-6,96.0,6.0,D-Pron[96],,,,,Die,24,die Amerikanerin,100,5,4,man,93-1,93,1,11,11,Subj,Proto-Ag,IndefPron[93],anim,neu,Subj,Proto-Ag,IndefPron,D-Pron,Subj,Proto-Ag
2.tsv,2,Chapter_2,global_320,False,data\input\gotofiles\2.tsv,193,193,sent_193,193,Das_ist_so,Das,1,Subj,Proto-Ag,bekannt,['96-6'],96.0,,*->96-6,96.0,6.0,D-Pron[96],,,,,Die,24,die Amerikanerin,100,5,4,sie,11-1,11,1,12,12,dirObj,Proto-Pat,PersPron[11],anim,neu,dirObj,Proto-Pat,PersPron,D-Pron,Subj,Proto-Ag
2.tsv,2,Chapter_2,global_320,False,data\input\gotofiles\2.tsv,193,193,sent_193,193,Das_ist_so,Das,1,Subj,Proto-Ag,bekannt,['96-6'],96.0,,*->96-6,96.0,6.0,D-Pron[96],,,,,Die,24,die Amerikanerin,100,5,4,uns,39-1,39,1,14,14,Oblique,*,PersPron[39],anim,neu,Oblique,*,PersPron,D-Pron,Subj,Proto-Ag
2.tsv,2,Chapter_2,global_320,False,data\input\gotofiles\2.tsv,193,193,sent_193,193,Das_ist_so,Das,1,Subj,Proto-Ag,bekannt,['96-6'],96.0,,*->96-6,96.0,6.0,D-Pron[96],,,,,Die,24,die Amerikanerin,100,5,4,den Filmen,150-1,150,1,18,19,Oblique[211],*[211],defNP[150],inanim,neu,Oblique,*,defNP,D-Pron,Subj,Proto-Ag
2.tsv,2,Chapter_2,global_320,False,data\input\gotofiles\2.tsv,193,193,sent_193,193,Das_ist_so,sie,12,dirObj,Proto-Pat,neu,['11-1'],11.0,,*->11-1,11.0,1.0,PersPron[11],,,,,_,_,_,_,0,4,Das,96-6,96,6,1,1,Subj,Proto-Ag,D-Pron[96],anim,bekannt,Subj,Proto-Ag,D-Pron,PersPron,dirObj,Proto-Pat
2.tsv,2,Chapter_2,global_320,False,data\input\gotofiles\2.tsv,193,193,sent_193,193,Das_ist_so,sie,12,dirObj,Proto-Pat,neu,['11-1'],11.0,,*->11-1,11.0,1.0,PersPron[11],,,,,_,_,_,_,0,4,man,93-1,93,1,11,11,Subj,Proto-Ag,IndefPron[93],anim,neu,Subj,Proto-Ag,IndefPron,PersPron,dirObj,Proto-Pat
2.tsv,2,Chapter_2,global_320,False,data\input\gotofiles\2.tsv,193,193,sent_193,193,Das_ist_so,sie,12,dirObj,Proto-Pat,neu,['11-1'],11.0,,*->11-1,11.0,1.0,PersPron[11],,,,,_,_,_,_,0,4,uns,39-1,39,1,14,14,Oblique,*,PersPron[39],anim,neu,Oblique,*,PersPron,PersPron,dirObj,Proto-Pat
2.tsv,2,Chapter_2,global_320,False,data\input\gotofiles\2.tsv,193,193,sent_193,193,Das_ist_so,sie,12,dirObj,Proto-Pat,neu,['11-1'],11.0,,*->11-1,11.0,1.0,PersPron[11],,,,,_,_,_,_,0,4,den Filmen,150-1,150,1,18,19,Oblique[211],*[211],defNP[150],inanim,neu,Oblique,*,defNP,PersPron,dirObj,Proto-Pat
2.tsv,2,Chapter_2,global_323,False,data\input\gotofiles\2.tsv,196,196,sent_196,196,Und_sie_ist,sie,2,Subj,Proto-Ag,bekannt,['96-8'],96.0,,*->96-8,96.0,8.0,PersPron[96],,,,,sie,4,die Amerikanerin,137,7,2,den ganzen Sommer,176-1,176,1,5,7,Oblique[212],*[212],defNP[176],inanim,neu,Oblique,*,defNP,PersPron,Subj,Proto-Ag
2.tsv,2,Chapter_2,global_323,False,data\input\gotofiles\2.tsv,196,196,sent_196,196,Und_sie_ist,sie,2,Subj,Proto-Ag,bekannt,['96-8'],96.0,,*->96-8,96.0,8.0,PersPron[96],,,,,sie,4,die Amerikanerin,137,7,2,in Zell,183-1,183,1,8,9,Oblique[213],*[213],defNP[183],inanim,neu,Oblique,*,defNP,PersPron,Subj,Proto-Ag
2.tsv,2,Chapter_2,global_325,False,data\input\gotofiles\2.tsv,198,198,sent_198,198,Es_ist_ja,ihr,9,Oblique,Proto-Pat,bekannt,['96-9'],96.0,,*->96-9,96.0,9.0,PersPron[96],,,,,sie,25,die Amerikanerin,162,8,3,der Mandl,58-34,58,34,6,7,Subj[214],Proto-Ag[214],EN[58],anim,bekannt,Subj,Proto-Ag,EN,PersPron,Oblique,Proto-Pat
2.tsv,2,Chapter_2,global_325,False,data\input\gotofiles\2.tsv,198,198,sent_198,198,Es_ist_ja,ihr,9,Oblique,Proto-Pat,bekannt,['96-9'],96.0,,*->96-9,96.0,9.0,PersPron[96],,,,,sie,25,die Amerikanerin,162,8,3,alle Zeller Burschen,42-1,42,1,16,18,Subj[215],Proto-Ag[215],Quant[42],anim,neu,Subj,Proto-Ag,Quant,PersPron,Oblique,Proto-Pat
2.tsv,2,Chapter_2,global_325,False,data\input\gotofiles\2.tsv,198,198,sent_198,198,Es_ist_ja,ihr,9,Oblique,Proto-Pat,bekannt,['96-9'],96.0,,*->96-9,96.0,9.0,PersPron[96],,,,,sie,25,die Amerikanerin,162,8,3,ein paar alte Deppen,25-1,25,1,21,24,Subj[216],Proto-Ag[216],indefNP[25],anim,neu,Subj,Proto-Ag,indefNP,PersPron,Oblique,Proto-Pat
2.tsv,2,Chapter_2,global_331,True,data\input\gotofiles\2.tsv,204,204,sent_204,204,Manche_haben_auch,das,24,dirObj,Proto-Ag,bekannt,['205-2'],,,,,,,*->205-2,205.0,2.0,D-Pron[205],Scotland Yard,14,Scotland Yard,14,1,5,Manche,78-1,78,1,1,1,Subj,Proto-Ag,Quant[78],anim,neu,Subj,Proto-Ag,Quant,,dirObj,Proto-Ag
2.tsv,2,Chapter_2,global_331,True,data\input\gotofiles\2.tsv,204,204,sent_204,204,Manche_haben_auch,das,24,dirObj,Proto-Ag,bekannt,['205-2'],,,,,,,*->205-2,205.0,2.0,D-Pron[205],Scotland Yard,14,Scotland Yard,14,1,5,ein paar,107-1,107,1,7,8,Subj[219],Proto-Ag[219],indefNP[107],anim,neu,Subj,Proto-Ag,indefNP,,dirObj,Proto-Ag
2.tsv,2,Chapter_2,global_331,True,data\input\gotofiles\2.tsv,204,204,sent_204,204,Manche_haben_auch,das,24,dirObj,Proto-Ag,bekannt,['205-2'],,,,,,,*->205-2,205.0,2.0,D-Pron[205],Scotland Yard,14,Scotland Yard,14,1,5,Scotland Yard,205-1,205,1,10,11,Oblique[220],*[220],EN[205],inanim,neu,Oblique,*,EN,,dirObj,Proto-Ag
2.tsv,2,Chapter_2,global_331,True,data\input\gotofiles\2.tsv,204,204,sent_204,204,Manche_haben_auch,das,24,dirObj,Proto-Ag,bekannt,['205-2'],,,,,,,*->205-2,205.0,2.0,D-Pron[205],Scotland Yard,14,Scotland Yard,14,1,5,der Delikatessenhändler Fürstauer,19-1,19,1,17,19,Subj[221],Proto-Ag[221],EN[19],anim,neu,Subj,Proto-Ag,EN,,dirObj,Proto-Ag
2.tsv,2,Chapter_2,global_331,True,data\input\gotofiles\2.tsv,204,204,sent_204,204,Manche_haben_auch,das,24,dirObj,Proto-Ag,bekannt,['205-2'],,,,,,,*->205-2,205.0,2.0,D-Pron[205],Scotland Yard,14,Scotland Yard,14,1,5,in Schottland,210-1,210,1,26,27,Oblique[222],*[222],defNP[210],inanim,neu,Oblique,*,defNP,,dirObj,Proto-Ag
2.tsv,2,Chapter_2,global_333,False,data\input\gotofiles\2.tsv,206,206,sent_206,206,Die_hat_so,Die,1,Subj,Proto-Ag,bekannt,['96-14'],96.0,,*->96-14,96.0,14.0,D-Pron[96],,,,,die Betty,9,die Amerikanerin,269,13,5,eine Art Lokalaugenschein,222-1,222,1,4,6,dirObj[224],Proto-Pat[224],indefNP[222],inanim,neu,dirObj,Proto-Pat,indefNP,D-Pron,Subj,Proto-Ag
2.tsv,2,Chapter_2,global_333,False,data\input\gotofiles\2.tsv,206,206,sent_206,206,Die_hat_so,Die,1,Subj,Proto-Ag,bekannt,['96-14'],96.0,,*->96-14,96.0,14.0,D-Pron[96],,,,,die Betty,9,die Amerikanerin,269,13,5,die Versicherung,224-1,224,1,8,9,Oblique[225],Recipient[225],defNP[224],inanim,neu,Oblique,Recipient,defNP,D-Pron,Subj,Proto-Ag
2.tsv,2,Chapter_2,global_333,False,data\input\gotofiles\2.tsv,206,206,sent_206,206,Die_hat_so,Die,1,Subj,Proto-Ag,bekannt,['96-14'],96.0,,*->96-14,96.0,14.0,D-Pron[96],,,,,die Betty,9,die Amerikanerin,269,13,5,vom Brenner,127-159,127,159,13,14,Oblique[226],Proto-Pat[226],EN[127],anim,bekannt,Oblique,Proto-Pat,EN,D-Pron,Subj,Proto-Ag
2.tsv,2,Chapter_2,global_333,False,data\input\gotofiles\2.tsv,206,206,sent_206,206,Die_hat_so,Die,1,Subj,Proto-Ag,bekannt,['96-14'],96.0,,*->96-14,96.0,14.0,D-Pron[96],,,,,die Betty,9,die Amerikanerin,269,13,5,sie,96-15,96,15,16,16,Subj,Proto-Ag,PersPron[96],anim,bekannt,Subj,Proto-Ag,PersPron,D-Pron,Subj,Proto-Ag
2.tsv,2,Chapter_2,global_333,False,data\input\gotofiles\2.tsv,206,206,sent_206,206,Die_hat_so,Die,1,Subj,Proto-Ag,bekannt,['96-14'],96.0,,*->96-14,96.0,14.0,D-Pron[96],,,,,die Betty,9,die Amerikanerin,269,13,5,den ganzen Fall,142-1,142,1,20,22,dirObj[227],Proto-Pat[227],defNP[142],inanim,neu,dirObj,Proto-Pat,defNP,D-Pron,Subj,Proto-Ag
2.tsv,2,Chapter_2,global_333,False,data\input\gotofiles\2.tsv,206,206,sent_206,206,Die_hat_so,sie,16,Subj,Proto-Ag,bekannt,['96-15'],96.0,,*->96-15,96.0,15.0,PersPron[96],,,,,Die,15,die Amerikanerin,284,14,5,Die,96-14,96,14,1,1,Subj,Proto-Ag,D-Pron[96],anim,bekannt,Subj,Proto-Ag,D-Pron,PersPron,Subj,Proto-Ag
2.tsv,2,Chapter_2,global_333,False,data\input\gotofiles\2.tsv,206,206,sent_206,206,Die_hat_so,sie,16,Subj,Proto-Ag,bekannt,['96-15'],96.0,,*->96-15,96.0,15.0,PersPron[96],,,,,Die,15,die Amerikanerin,284,14,5,eine Art Lokalaugenschein,222-1,222,1,4,6,dirObj[224],Proto-Pat[224],indefNP[222],inanim,neu,dirObj,Proto-Pat,indefNP,PersPron,Subj,Proto-Ag
2.tsv,2,Chapter_2,global_333,False,data\input\gotofiles\2.tsv,206,206,sent_206,206,Die_hat_so,sie,16,Subj,Proto-Ag,bekannt,['96-15'],96.0,,*->96-15,96.0,15.0,PersPron[96],,,,,Die,15,die Amerikanerin,284,14,5,die Versicherung,224-1,224,1,8,9,Oblique[225],Recipient[225],defNP[224],inanim,neu,Oblique,Recipient,defNP,PersPron,Subj,Proto-Ag
2.tsv,2,Chapter_2,global_333,False,data\input\gotofiles\2.tsv,206,206,sent_206,206,Die_hat_so,sie,16,Subj,Proto-Ag,bekannt,['96-15'],96.0,,*->96-15,96.0,15.0,PersPron[96],,,,,Die,15,die Amerikanerin,284,14,5,vom Brenner,127-159,127,159,13,14,Oblique[226],Proto-Pat[226],EN[127],anim,bekannt,Oblique,Proto-Pat,EN,PersPron,Subj,Proto-Ag
2.tsv,2,Chapter_2,global_333,False,data\input\gotofiles\2.tsv,206,206,sent_206,206,Die_hat_so,sie,16,Subj,Proto-Ag,bekannt,['96-15'],96.0,,*->96-15,96.0,15.0,PersPron[96],,,,,Die,15,die Amerikanerin,284,14,5,den ganzen Fall,142-1,142,1,20,22,dirObj[227],Proto-Pat[227],defNP[142],inanim,neu,dirObj,Proto-Pat,defNP,PersPron,Subj,Proto-Ag
2.tsv,2,Chapter_2,global_334,False,data\input\gotofiles\2.tsv,207,207,sent_207,207,Der_hat_ihr,Der,1,Subj,Proto-Ag,bekannt,['127-160'],127.0,,*->127-160,127.0,160.0,D-Pron[127],,,,,vom Brenner,13,ein Detektiv,3380,159,1,ihr,96-16,96,16,3,3,indirObj,Proto-Pat,PersPron[96],anim,bekannt,indirObj,Proto-Pat,PersPron,D-Pron,Subj,Proto-Ag
2.tsv,2,Chapter_2,global_334,False,data\input\gotofiles\2.tsv,207,207,sent_207,207,Der_hat_ihr,ihr,3,indirObj,Proto-Pat,bekannt,['96-16'],96.0,,*->96-16,96.0,16.0,PersPron[96],,,,,sie,12,die Amerikanerin,296,15,1,Der,127-160,127,160,1,1,Subj,Proto-Ag,D-Pron[127],anim,bekannt,Subj,Proto-Ag,D-Pron,PersPron,indirObj,Proto-Pat
2.tsv,2,Chapter_2,global_335,False,data\input\gotofiles\2.tsv,208,208,sent_208,208,Das_heißt_nur,er,11,Subj,Proto-Ag,bekannt,['127-161'],127.0,,*->127-161,127.0,161.0,PersPron[127],,,,,Der,19,ein Detektiv,3399,160,1,ihr,96-17,96,17,12,12,indirObj,Proto-Pat,PersPron[96],anim,bekannt,indirObj,Proto-Pat,PersPron,PersPron,Subj,Proto-Ag
2.tsv,2,Chapter_2,global_335,False,data\input\gotofiles\2.tsv,208,208,sent_208,208,Das_heißt_nur,ihr,12,indirObj,Proto-Pat,bekannt,['96-17'],96.0,,*->96-17,96.0,17.0,PersPron[96],,,,,ihr,18,die Amerikanerin,314,16,1,er,127-161,127,161,11,11,Subj,Proto-Ag,PersPron[127],anim,bekannt,Subj,Proto-Ag,PersPron,PersPron,indirObj,Proto-Pat
2.tsv,2,Chapter_2,global_337,False,data\input\gotofiles\2.tsv,210,210,sent_210,210,Sie_hat_ihr,Sie,1,Subj,Proto-Ag,bekannt,['96-18'],96.0,,*->96-18,96.0,18.0,PersPron[96],,,,,ihr,13,die Amerikanerin,327,17,3,ihr,96-19,96,19,3,3,dirObj[228],Proto-Pat[228],PossPron[96],anim,bekannt,dirObj,Proto-Pat,PossPron,PersPron,Subj,Proto-Ag
2.tsv,2,Chapter_2,global_337,False,data\input\gotofiles\2.tsv,210,210,sent_210,210,Sie_hat_ihr,Sie,1,Subj,Proto-Ag,bekannt,['96-18'],96.0,,*->96-18,96.0,18.0,PersPron[96],,,,,ihr,13,die Amerikanerin,327,17,3,ihr Zimmer,204-1,204,1,3,4,dirObj[228],Proto-Pat[228],PossPron[96],anim,neu,dirObj,Proto-Pat,PossPron,PersPron,Subj,Proto-Ag
2.tsv,2,Chapter_2,global_337,False,data\input\gotofiles\2.tsv,210,210,sent_210,210,Sie_hat_ihr,Sie,1,Subj,Proto-Ag,bekannt,['96-18'],96.0,,*->96-18,96.0,18.0,PersPron[96],,,,,ihr,13,die Amerikanerin,327,17,3,beim Hirschenwirt,137-1,137,1,6,7,Oblique[229],*[229],defNP[137],inanim,neu,Oblique,*,defNP,PersPron,Subj,Proto-Ag
2.tsv,2,Chapter_2,global_338,False,data\input\gotofiles\2.tsv,211,211,sent_211,211,Und_sie_ist,sie,2,Subj,Proto-Ag,bekannt,['96-20'],96.0,,*->96-20,96.0,20.0,PersPron[96],,,,,ihr,8,die Amerikanerin,337,19,3,sie,96-21,96,21,6,6,Subj,Proto-Ag,PersPron[96],anim,bekannt,Subj,Proto-Ag,PersPron,PersPron,Subj,Proto-Ag
2.tsv,2,Chapter_2,global_338,False,data\input\gotofiles\2.tsv,211,211,sent_211,211,Und_sie_ist,sie,2,Subj,Proto-Ag,bekannt,['96-20'],96.0,,*->96-20,96.0,20.0,PersPron[96],,,,,ihr,8,die Amerikanerin,337,19,3,sie,96-22,96,22,20,20,Subj,Proto-Ag,PersPron[96],anim,bekannt,Subj,Proto-Ag,PersPron,PersPron,Subj,Proto-Ag
2.tsv,2,Chapter_2,global_338,False,data\input\gotofiles\2.tsv,211,211,sent_211,211,Und_sie_ist,sie,2,Subj,Proto-Ag,bekannt,['96-20'],96.0,,*->96-20,96.0,20.0,PersPron[96],,,,,ihr,8,die Amerikanerin,337,19,3,den Robert Redford,101-1,101,1,22,24,Oblique[230],Proto-Pat[230],EN[101],anim,neu,Oblique,Proto-Pat,EN,PersPron,Subj,Proto-Ag
2.tsv,2,Chapter_2,global_338,False,data\input\gotofiles\2.tsv,211,211,sent_211,211,Und_sie_ist,sie,6,Subj,Proto-Ag,bekannt,['96-21'],96.0,,*->96-21,96.0,21.0,PersPron[96],,,,,sie,4,die Amerikanerin,341,20,3,sie,96-20,96,20,2,2,Subj,Proto-Ag,PersPron[96],anim,bekannt,Subj,Proto-Ag,PersPron,PersPron,Subj,Proto-Ag
2.tsv,2,Chapter_2,global_338,False,data\input\gotofiles\2.tsv,211,211,sent_211,211,Und_sie_ist,sie,6,Subj,Proto-Ag,bekannt,['96-21'],96.0,,*->96-21,96.0,21.0,PersPron[96],,,,,sie,4,die Amerikanerin,341,20,3,sie,96-22,96,22,20,20,Subj,Proto-Ag,PersPron[96],anim,bekannt,Subj,Proto-Ag,PersPron,PersPron,Subj,Proto-Ag
2.tsv,2,Chapter_2,global_338,False,data\input\gotofiles\2.tsv,211,211,sent_211,211,Und_sie_ist,sie,6,Subj,Proto-Ag,bekannt,['96-21'],96.0,,*->96-21,96.0,21.0,PersPron[96],,,,,sie,4,die Amerikanerin,341,20,3,den Robert Redford,101-1,101,1,22,24,Oblique[230],Proto-Pat[230],EN[101],anim,neu,Oblique,Proto-Pat,EN,PersPron,Subj,Proto-Ag
2.tsv,2,Chapter_2,global_338,False,data\input\gotofiles\2.tsv,211,211,sent_211,211,Und_sie_ist,sie,20,Subj,Proto-Ag,bekannt,['96-22'],96.0,,*->96-22,96.0,22.0,PersPron[96],,,,,sie,14,die Amerikanerin,355,21,3,sie,96-20,96,20,2,2,Subj,Proto-Ag,PersPron[96],anim,bekannt,Subj,Proto-Ag,PersPron,PersPron,Subj,Proto-Ag
2.tsv,2,Chapter_2,global_338,False,data\input\gotofiles\2.tsv,211,211,sent_211,211,Und_sie_ist,sie,20,Subj,Proto-Ag,bekannt,['96-22'],96.0,,*->96-22,96.0,22.0,PersPron[96],,,,,sie,14,die Amerikanerin,355,21,3,sie,96-21,96,21,6,6,Subj,Proto-Ag,PersPron[96],anim,bekannt,Subj,Proto-Ag,PersPron,PersPron,Subj,Proto-Ag
2.tsv,2,Chapter_2,global_338,False,data\input\gotofiles\2.tsv,211,211,sent_211,211,Und_sie_ist,sie,20,Subj,Proto-Ag,bekannt,['96-22'],96.0,,*->96-22,96.0,22.0,PersPron[96],,,,,sie,14,die Amerikanerin,355,21,3,den Robert Redford,101-1,101,1,22,24,Oblique[230],Proto-Pat[230],EN[101],anim,neu,Oblique,Proto-Pat,EN,PersPron,Subj,Proto-Ag
2.tsv,2,Chapter_2,global_339,False,data\input\gotofiles\2.tsv,212,212,sent_212,212,Jetzt_schaut_der,ihm,16,Oblique,*,bekannt,['127-163'],127.0,,*->127-163,127.0,163.0,PersPron[127],,,,,der Brenner,13,ein Detektiv,3464,162,4,der Brenner,127-162,127,162,3,4,Subj[231],Proto-Ag[231],EN[127],anim,bekannt,Subj,Proto-Ag,EN,PersPron,Oblique,*
2.tsv,2,Chapter_2,global_339,False,data\input\gotofiles\2.tsv,212,212,sent_212,212,Jetzt_schaut_der,ihm,16,Oblique,*,bekannt,['127-163'],127.0,,*->127-163,127.0,163.0,PersPron[127],,,,,der Brenner,13,ein Detektiv,3464,162,4,dem Robert Redford,101-2,101,2,5,7,indirObj[232],Proto-Pat[232],EN[101],anim,bekannt,indirObj,Proto-Pat,EN,PersPron,Oblique,*
2.tsv,2,Chapter_2,global_339,False,data\input\gotofiles\2.tsv,212,212,sent_212,212,Jetzt_schaut_der,ihm,16,Oblique,*,bekannt,['127-163'],127.0,,*->127-163,127.0,163.0,PersPron[127],,,,,der Brenner,13,ein Detektiv,3464,162,4,sie,96-23,96,23,18,18,dirObj,Proto-Ag,PersPron[96],anim,bekannt,dirObj,Proto-Ag,PersPron,PersPron,Oblique,*
2.tsv,2,Chapter_2,global_339,False,data\input\gotofiles\2.tsv,212,212,sent_212,212,Jetzt_schaut_der,ihm,16,Oblique,*,bekannt,['127-163'],127.0,,*->127-163,127.0,163.0,PersPron[127],,,,,der Brenner,13,ein Detektiv,3464,162,4,den Robert Redford,101-3,101,3,20,22,Oblique[233],Proto-Pat[233],EN[101],anim,bekannt,Oblique,Proto-Pat,EN,PersPron,Oblique,*
2.tsv,2,Chapter_2,global_339,False,data\input\gotofiles\2.tsv,212,212,sent_212,212,Jetzt_schaut_der,sie,18,dirObj,Proto-Ag,bekannt,['96-23'],96.0,,*->96-23,96.0,23.0,PersPron[96],,,,,sie,25,die Amerikanerin,380,22,4,der Brenner,127-162,127,162,3,4,Subj[231],Proto-Ag[231],EN[127],anim,bekannt,Subj,Proto-Ag,EN,PersPron,dirObj,Proto-Ag
2.tsv,2,Chapter_2,global_339,False,data\input\gotofiles\2.tsv,212,212,sent_212,212,Jetzt_schaut_der,sie,18,dirObj,Proto-Ag,bekannt,['96-23'],96.0,,*->96-23,96.0,23.0,PersPron[96],,,,,sie,25,die Amerikanerin,380,22,4,dem Robert Redford,101-2,101,2,5,7,indirObj[232],Proto-Pat[232],EN[101],anim,bekannt,indirObj,Proto-Pat,EN,PersPron,dirObj,Proto-Ag
2.tsv,2,Chapter_2,global_339,False,data\input\gotofiles\2.tsv,212,212,sent_212,212,Jetzt_schaut_der,sie,18,dirObj,Proto-Ag,bekannt,['96-23'],96.0,,*->96-23,96.0,23.0,PersPron[96],,,,,sie,25,die Amerikanerin,380,22,4,ihm,127-163,127,163,16,16,Oblique,*,PersPron[127],anim,bekannt,Oblique,*,PersPron,PersPron,dirObj,Proto-Ag
2.tsv,2,Chapter_2,global_339,False,data\input\gotofiles\2.tsv,212,212,sent_212,212,Jetzt_schaut_der,sie,18,dirObj,Proto-Ag,bekannt,['96-23'],96.0,,*->96-23,96.0,23.0,PersPron[96],,,,,sie,25,die Amerikanerin,380,22,4,den Robert Redford,101-3,101,3,20,22,Oblique[233],Proto-Pat[233],EN[101],anim,bekannt,Oblique,Proto-Pat,EN,PersPron,dirObj,Proto-Ag
2.tsv,2,Chapter_2,global_340,False,data\input\gotofiles\2.tsv,213,213,sent_213,213,Das_war_im,Das,1,Subj,*,neu,['149-1'],,,,,,,*->149-1,149.0,1.0,D-Pron[149],_,_,_,_,0,1,im August,155-1,155,1,3,4,Oblique[234],*[234],defNP[155],inanim,neu,Oblique,*,defNP,,Subj,*
